,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2137,2022,Mid Level,Full-time,Data Engineering,160000,USD,160000,US,Full-Remote,US,Medium
2138,2022,Mid Level,Full-time,Data Engineering,75000,USD,75000,US,Full-Remote,US,Medium
2139,2022,Senior Level,Full-time,Data Science,45000,EUR,47280,ES,On-Site,ES,Medium
2140,2022,Senior Level,Full-time,Data Science,36000,EUR,37824,ES,On-Site,ES,Medium
2141,2022,Senior Level,Full-time,Data Engineering,213000,USD,213000,US,On-Site,US,Medium
2142,2022,Senior Level,Full-time,Data Engineering,152000,USD,152000,US,On-Site,US,Medium
2143,2022,Senior Level,Full-time,Data Science,140000,USD,140000,US,Full-Remote,US,Medium
2144,2022,Senior Level,Full-time,Data Science,120000,USD,120000,US,Full-Remote,US,Medium
2145,2022,Senior Level,Full-time,Data Science,110000,USD,110000,US,On-Site,US,Medium
2146,2022,Senior Level,Full-time,Data Science,70000,USD,70000,US,On-Site,US,Medium
2147,2022,Senior Level,Full-time,Machine Learning,227200,USD,227200,CA,Full-Remote,CA,Medium
2148,2022,Senior Level,Full-time,Machine Learning,168000,USD,168000,CA,Full-Remote,CA,Medium
2149,2021,Entry Level,Full-time,Machine Learning,20000,USD,20000,AS,On-Site,AS,Medium
2150,2022,Mid Level,Full-time,Data Science,61000,EUR,64090,DE,On-Site,DE,Medium
2151,2022,Mid Level,Full-time,Data Science,58000,EUR,60938,DE,On-Site,DE,Medium
2152,2022,Senior Level,Full-time,Machine Learning,243000,USD,243000,US,Full-Remote,US,Medium
2153,2022,Senior Level,Full-time,Machine Learning,183000,USD,183000,US,Full-Remote,US,Medium
2154,2022,Senior Level,Full-time,Data Engineering,175000,USD,175000,US,On-Site,US,Medium
2155,2022,Senior Level,Full-time,Data Engineering,150000,USD,150000,US,On-Site,US,Medium
2156,2022,Mid Level,Full-time,Data Science,130000,USD,130000,US,Full-Remote,US,Medium
2157,2022,Mid Level,Full-time,Data Science,90000,USD,90000,US,Full-Remote,US,Medium
2158,2022,Mid Level,Full-time,Data Analyst,165000,USD,165000,US,On-Site,US,Medium
2159,2022,Mid Level,Full-time,Data Analyst,124000,USD,124000,US,On-Site,US,Medium
2160,2022,Senior Level,Full-time,Data Engineering,178000,USD,178000,CA,On-Site,CA,Medium
2161,2022,Senior Level,Full-time,Data Engineering,132000,USD,132000,CA,On-Site,CA,Medium
2162,2022,Senior Level,Full-time,Data Engineering,300000,USD,300000,US,On-Site,US,Medium
2163,2022,Senior Level,Full-time,Data Engineering,130000,USD,130000,US,On-Site,US,Medium
2164,2022,Senior Level,Full-time,Data Analyst,169000,USD,169000,US,On-Site,US,Medium
2165,2022,Senior Level,Full-time,Data Analyst,110600,USD,110600,US,On-Site,US,Medium
2166,2022,Senior Level,Full-time,Data Analyst,116000,USD,116000,US,Full-Remote,US,Medium
2167,2022,Senior Level,Full-time,Data Analyst,96000,USD,96000,US,Full-Remote,US,Medium
2168,2022,Senior Level,Full-time,Data Analyst,75000,GBP,92350,GB,On-Site,GB,Medium
2169,2022,Senior Level,Full-time,Data Analyst,57000,GBP,70186,GB,On-Site,GB,Medium
2170,2022,Senior Level,Full-time,Data Analyst,105000,USD,105000,US,On-Site,US,Medium
2171,2022,Senior Level,Full-time,Data Analyst,70000,USD,70000,US,On-Site,US,Medium
2172,2022,Mid Level,Full-time,Machine Learning,137000,CAD,105236,CA,Half-Remote,CA,Large
2173,2022,Senior Level,Full-time,Data Engineering,194000,USD,194000,US,Full-Remote,US,Medium
2174,2022,Senior Level,Full-time,Data Engineering,129400,USD,129400,US,Full-Remote,US,Medium
2175,2022,Senior Level,Full-time,Data Architecture,190000,USD,190000,US,Full-Remote,US,Medium
2176,2022,Senior Level,Full-time,Data Architecture,135000,USD,135000,US,Full-Remote,US,Medium
2177,2022,Senior Level,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,Medium
2178,2022,Senior Level,Full-time,Data Analyst,70000,USD,70000,US,On-Site,US,Medium
2179,2022,Entry Level,Full-time,Machine Learning,189750,USD,189750,US,On-Site,US,Medium
2180,2022,Entry Level,Full-time,Machine Learning,140250,USD,140250,US,On-Site,US,Medium
2181,2022,Senior Level,Full-time,Data Analyst,130000,USD,130000,US,On-Site,US,Medium
2182,2022,Senior Level,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,Medium
2183,2022,Mid Level,Full-time,Data Analyst,160000,USD,160000,US,On-Site,US,Medium
2184,2022,Mid Level,Full-time,Data Analyst,109000,USD,109000,US,On-Site,US,Medium
2185,2022,Senior Level,Full-time,Data Science,250000,USD,250000,US,On-Site,US,Medium
2186,2022,Senior Level,Full-time,Data Science,150000,USD,150000,US,On-Site,US,Medium
2187,2022,Mid Level,Full-time,Data Analyst,206000,USD,206000,US,On-Site,US,Medium
2188,2022,Mid Level,Full-time,Data Analyst,160000,USD,160000,US,On-Site,US,Medium
2189,2022,Senior Level,Full-time,Data Engineering,135000,USD,135000,US,On-Site,US,Medium
2190,2022,Senior Level,Full-time,Data Engineering,120000,USD,120000,US,On-Site,US,Medium
2191,2022,Senior Level,Full-time,Machine Learning,110000,EUR,115573,FR,Full-Remote,FR,Medium
2192,2022,Senior Level,Full-time,Machine Learning,70000,EUR,73546,FR,Full-Remote,FR,Medium
2193,2022,Entry Level,Full-time,Data Engineering,160000,USD,160000,US,On-Site,US,Medium
2194,2022,Entry Level,Full-time,Data Engineering,135000,USD,135000,US,On-Site,US,Medium
2195,2022,Mid Level,Full-time,Data Analyst,150000,USD,150000,US,On-Site,US,Medium
2196,2022,Mid Level,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,Medium
2197,2022,Mid Level,Full-time,Data Engineering,120000,USD,120000,US,On-Site,US,Medium
2198,2022,Mid Level,Full-time,Data Engineering,95000,USD,95000,US,On-Site,US,Medium
2199,2022,Senior Level,Full-time,Data Engineering,65000,EUR,68293,ES,On-Site,ES,Medium
2200,2022,Senior Level,Full-time,Data Engineering,40000,EUR,42026,ES,On-Site,ES,Medium
2201,2022,Senior Level,Full-time,Data Engineering,191200,USD,191200,US,On-Site,US,Medium
2202,2022,Senior Level,Full-time,Data Engineering,130000,USD,130000,US,On-Site,US,Medium
2203,2022,Senior Level,Full-time,Data Engineering,191200,USD,191200,US,On-Site,US,Medium
2204,2022,Senior Level,Full-time,Data Engineering,130000,USD,130000,US,On-Site,US,Medium
2205,2022,Entry Level,Full-time,Machine Learning,63000,EUR,66192,DE,Half-Remote,DE,Large
2206,2022,Entry Level,Full-time,Machine Learning,50000,USD,50000,US,Full-Remote,CR,Small
2207,2022,Senior Level,Full-time,Data Engineering,230000,USD,230000,US,On-Site,US,Large
2208,2022,Senior Level,Full-time,Data Engineering,154600,USD,154600,US,On-Site,US,Large
2209,2022,Senior Level,Full-time,Data Engineering,120000,USD,120000,US,On-Site,US,Medium
2210,2022,Senior Level,Full-time,Data Engineering,95000,USD,95000,US,On-Site,US,Medium
2211,2022,Senior Level,Full-time,Data Science,140000,USD,140000,US,On-Site,US,Medium
2212,2022,Senior Level,Full-time,Data Science,120000,USD,120000,US,On-Site,US,Medium
2213,2022,Senior Level,Full-time,Data Analyst,169000,USD,169000,US,On-Site,US,Medium
2214,2022,Senior Level,Full-time,Data Analyst,110600,USD,110600,US,On-Site,US,Medium
2215,2022,Mid Level,Full-time,Data Analyst,80000,USD,80000,US,Full-Remote,US,Large
2216,2022,Senior Level,Full-time,Data Engineering,185900,USD,185900,US,On-Site,US,Medium
2217,2022,Senior Level,Full-time,Data Engineering,129300,USD,129300,US,On-Site,US,Medium
2218,2022,Senior Level,Full-time,Data Analyst,135000,USD,135000,US,On-Site,US,Medium
2219,2022,Senior Level,Full-time,Data Analyst,110000,USD,110000,US,On-Site,US,Medium
2220,2022,Mid Level,Full-time,Top Level Management,155000,USD,155000,US,On-Site,US,Medium
2221,2022,Mid Level,Full-time,Top Level Management,140000,USD,140000,US,On-Site,US,Medium
2222,2022,Senior Level,Full-time,Data Engineering,205000,USD,205000,US,Full-Remote,US,Medium
2223,2022,Senior Level,Full-time,Data Engineering,150000,USD,150000,US,Full-Remote,US,Medium
2224,2022,Senior Level,Full-time,Data Engineering,179500,USD,179500,US,On-Site,US,Medium
2225,2022,Senior Level,Full-time,Data Engineering,134000,USD,134000,US,On-Site,US,Medium
2226,2022,Mid Level,Full-time,Data Science,180000,USD,180000,US,On-Site,US,Medium
2227,2022,Mid Level,Full-time,Data Science,120000,USD,120000,US,On-Site,US,Medium
2228,2022,Senior Level,Full-time,Data Science,185900,USD,185900,US,On-Site,US,Medium
2229,2022,Senior Level,Full-time,Data Science,129300,USD,129300,US,On-Site,US,Medium
2230,2022,Senior Level,Full-time,Data Science,175000,USD,175000,US,Full-Remote,US,Medium
2231,2022,Senior Level,Full-time,Data Science,145000,USD,145000,US,Full-Remote,US,Medium
2232,2022,Senior Level,Full-time,Data Architecture,235000,USD,235000,US,Full-Remote,US,Medium
2233,2022,Senior Level,Full-time,Data Architecture,175000,USD,175000,US,Full-Remote,US,Medium
2234,2022,Entry Level,Full-time,Data Science,26000,EUR,27317,ES,Half-Remote,ES,Large
2235,2022,Mid Level,Full-time,Data Engineering,160000,USD,160000,US,Full-Remote,US,Medium
2236,2022,Mid Level,Full-time,Data Engineering,90000,USD,90000,US,Full-Remote,US,Medium
2237,2022,Senior Level,Full-time,Data Engineering,65000,EUR,68293,ES,On-Site,ES,Medium
2238,2022,Senior Level,Full-time,Data Engineering,35000,EUR,36773,ES,On-Site,ES,Medium
2239,2022,Senior Level,Full-time,Data Engineering,145000,USD,145000,US,On-Site,US,Medium
2240,2022,Senior Level,Full-time,Data Engineering,115000,USD,115000,US,On-Site,US,Medium
2241,2022,Mid Level,Full-time,Other,165000,USD,165000,US,On-Site,US,Medium
2242,2022,Mid Level,Full-time,Other,135000,USD,135000,US,On-Site,US,Medium
2243,2022,Senior Level,Full-time,Data Engineering,168400,USD,168400,US,On-Site,US,Medium
2244,2022,Senior Level,Full-time,Data Engineering,105200,USD,105200,US,On-Site,US,Medium
2245,2022,Mid Level,Full-time,Machine Learning,70000,GBP,86193,GB,Full-Remote,GB,Medium
2246,2022,Mid Level,Full-time,Machine Learning,40000,GBP,49253,GB,Full-Remote,GB,Medium
2247,2022,Senior Level,Full-time,Data Engineering,200000,USD,200000,US,On-Site,US,Medium
2248,2022,Senior Level,Full-time,Data Engineering,160000,USD,160000,US,On-Site,US,Medium
2249,2022,Senior Level,Full-time,Data Science,45000,EUR,47280,ES,On-Site,ES,Medium
2250,2022,Senior Level,Full-time,Data Science,36000,EUR,37824,ES,On-Site,ES,Medium
2251,2022,Senior Level,Full-time,Data Science,198800,USD,198800,US,On-Site,US,Medium
2252,2022,Senior Level,Full-time,Data Science,122600,USD,122600,US,On-Site,US,Medium
2253,2022,Entry Level,Freelancer,Machine Learning,100000,USD,100000,IR,Full-Remote,IR,Medium
2254,2022,Mid Level,Full-time,Data Analyst,100000,EUR,105066,FR,Half-Remote,FR,Medium
2255,2022,Senior Level,Full-time,Data Analyst,130000,USD,130000,US,On-Site,US,Medium
2256,2022,Senior Level,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,Medium
2257,2022,Mid Level,Full-time,Data Analyst,85000,GBP,104663,GB,On-Site,GB,Medium
2258,2022,Mid Level,Full-time,Data Analyst,60000,GBP,73880,GB,On-Site,GB,Medium
2259,2022,Senior Level,Full-time,Data Engineering,125000,USD,125000,US,Full-Remote,US,Medium
2260,2022,Senior Level,Full-time,Data Engineering,110000,USD,110000,US,Full-Remote,US,Medium
2261,2022,Mid Level,Full-time,Data Analyst,165000,USD,165000,US,On-Site,US,Medium
2262,2022,Mid Level,Full-time,Data Analyst,124000,USD,124000,US,On-Site,US,Medium
2263,2022,Senior Level,Full-time,Data Science,148000,USD,148000,US,Full-Remote,US,Medium
2264,2022,Senior Level,Full-time,Data Science,107000,USD,107000,US,Full-Remote,US,Medium
2265,2022,Mid Level,Full-time,Data Analyst,150000,USD,150000,US,On-Site,US,Medium
2266,2022,Mid Level,Full-time,Data Analyst,100000,USD,100000,US,On-Site,US,Medium
2267,2022,Entry Level,Full-time,Data Engineering,160000,USD,160000,US,On-Site,US,Medium
2268,2022,Entry Level,Full-time,Data Engineering,135000,USD,135000,US,On-Site,US,Medium
2269,2022,Mid Level,Full-time,Data Engineering,120000,USD,120000,US,On-Site,US,Medium
2270,2022,Mid Level,Full-time,Data Engineering,95000,USD,95000,US,On-Site,US,Medium
2271,2022,Senior Level,Full-time,Data Engineering,153600,USD,153600,US,On-Site,US,Medium
2272,2022,Senior Level,Full-time,Data Engineering,106800,USD,106800,US,On-Site,US,Medium
2273,2022,Mid Level,Full-time,Data Analyst,100000,USD,100000,CA,On-Site,CA,Medium
2274,2022,Mid Level,Full-time,Data Analyst,65000,USD,65000,CA,On-Site,CA,Medium
2275,2022,Mid Level,Full-time,Data Engineering,120000,USD,120000,US,On-Site,US,Medium
2276,2022,Mid Level,Full-time,Data Engineering,95000,USD,95000,US,On-Site,US,Medium
2277,2022,Senior Level,Full-time,Data Engineering,60000,EUR,63040,PT,On-Site,PT,Medium
2278,2022,Senior Level,Full-time,Data Engineering,35000,EUR,36773,PT,On-Site,PT,Medium
2279,2022,Executive Level,Full-time,Data Engineering,310000,USD,310000,US,Full-Remote,US,Medium
2280,2022,Executive Level,Full-time,Data Engineering,239000,USD,239000,US,Full-Remote,US,Medium
2281,2022,Senior Level,Full-time,Top Level Management,299500,USD,299500,US,On-Site,US,Medium
2282,2022,Senior Level,Full-time,Top Level Management,245100,USD,245100,US,On-Site,US,Medium
2283,2022,Senior Level,Full-time,Data Science,168000,USD,168000,US,Full-Remote,US,Medium
2284,2022,Senior Level,Full-time,Data Science,130000,USD,130000,US,Full-Remote,US,Medium
2285,2022,Senior Level,Full-time,Data Science,136000,USD,136000,US,Full-Remote,US,Medium
2286,2022,Senior Level,Full-time,Data Science,104000,USD,104000,US,Full-Remote,US,Medium
2287,2022,Mid Level,Full-time,Data Engineering,161000,USD,161000,US,Full-Remote,US,Medium
2288,2022,Mid Level,Full-time,Data Engineering,118000,USD,118000,US,Full-Remote,US,Medium
2289,2022,Senior Level,Full-time,Data Science,205000,USD,205000,US,Full-Remote,US,Medium
2290,2022,Senior Level,Full-time,Data Science,184000,USD,184000,US,Full-Remote,US,Medium
2291,2022,Senior Level,Full-time,Data Science,185900,USD,185900,US,On-Site,US,Medium
2292,2022,Senior Level,Full-time,Data Science,129300,USD,129300,US,On-Site,US,Medium
2293,2022,Senior Level,Full-time,Top Level Management,247500,USD,247500,US,On-Site,US,Medium
2294,2022,Senior Level,Full-time,Top Level Management,172200,USD,172200,US,On-Site,US,Medium
2295,2022,Senior Level,Full-time,Data Engineering,65000,EUR,68293,IT,On-Site,IT,Large
2296,2022,Senior Level,Full-time,Data Analyst,177000,USD,177000,US,On-Site,US,Medium
2297,2022,Senior Level,Full-time,Data Analyst,131000,USD,131000,US,On-Site,US,Medium
2298,2022,Senior Level,Full-time,Data Science,205000,USD,205000,US,Full-Remote,US,Medium
2299,2022,Senior Level,Full-time,Data Science,184000,USD,184000,US,Full-Remote,US,Medium
2300,2022,Senior Level,Full-time,Data Engineering,146000,USD,146000,US,On-Site,US,Medium
2301,2022,Senior Level,Full-time,Data Engineering,102000,USD,102000,US,On-Site,US,Medium
2302,2022,Senior Level,Full-time,Data Analyst,169000,USD,169000,US,On-Site,US,Medium
2303,2022,Senior Level,Full-time,Data Analyst,110600,USD,110600,US,On-Site,US,Medium
2304,2022,Senior Level,Full-time,Data Science,230000,USD,230000,US,Full-Remote,US,Medium
2305,2022,Senior Level,Full-time,Data Science,196000,USD,196000,US,Full-Remote,US,Medium
2306,2022,Senior Level,Full-time,Data Engineering,135000,USD,135000,US,On-Site,US,Medium
2307,2022,Senior Level,Full-time,Data Engineering,100000,USD,100000,US,On-Site,US,Medium
2308,2022,Mid Level,Full-time,Data Engineering,80000,USD,80000,US,On-Site,US,Medium
2309,2022,Mid Level,Full-time,Data Engineering,65000,USD,65000,US,On-Site,US,Medium
2310,2022,Senior Level,Full-time,Data Engineering,135000,USD,135000,US,On-Site,US,Medium
2311,2022,Senior Level,Full-time,Data Engineering,100000,USD,100000,US,On-Site,US,Medium
2312,2022,Senior Level,Full-time,Data Engineering,50000,GBP,61566,GB,Full-Remote,GB,Medium
2313,2022,Senior Level,Full-time,Data Engineering,35000,GBP,43096,GB,Full-Remote,GB,Medium
2314,2022,Mid Level,Full-time,Data Engineering,175000,USD,175000,US,Full-Remote,US,Medium
2315,2022,Mid Level,Full-time,Data Engineering,135000,USD,135000,US,Full-Remote,US,Medium
2316,2022,Entry Level,Full-time,Data Science,80000,USD,80000,US,On-Site,US,Medium
2317,2022,Senior Level,Full-time,Data Engineering,231250,USD,231250,US,Full-Remote,US,Medium
2318,2022,Senior Level,Full-time,Data Engineering,138750,USD,138750,US,Full-Remote,US,Medium
2319,2022,Senior Level,Full-time,Data Analyst,193750,USD,193750,US,Full-Remote,US,Medium
2320,2022,Senior Level,Full-time,Data Analyst,116250,USD,116250,US,Full-Remote,US,Medium
2321,2022,Senior Level,Full-time,Data Engineering,231250,USD,231250,US,Full-Remote,US,Medium
2322,2022,Senior Level,Full-time,Data Engineering,138750,USD,138750,US,Full-Remote,US,Medium
2323,2022,Senior Level,Full-time,Data Analyst,231250,USD,231250,US,Full-Remote,US,Medium
2324,2022,Senior Level,Full-time,Data Analyst,138750,USD,138750,US,Full-Remote,US,Medium
2325,2022,Senior Level,Full-time,Data Analyst,231250,USD,231250,US,Full-Remote,US,Medium
2326,2022,Senior Level,Full-time,Data Analyst,138750,USD,138750,US,Full-Remote,US,Medium
2327,2022,Senior Level,Full-time,Data Engineering,193750,USD,193750,US,Full-Remote,US,Medium
2328,2022,Senior Level,Full-time,Data Engineering,116250,USD,116250,US,Full-Remote,US,Medium
2329,2022,Senior Level,Full-time,Data Science,208000,USD,208000,US,Full-Remote,US,Medium
2330,2022,Senior Level,Full-time,Data Science,127000,USD,127000,US,Full-Remote,US,Medium
2331,2022,Senior Level,Full-time,Data Science,300000,USD,300000,US,Full-Remote,US,Medium
2332,2022,Senior Level,Full-time,Data Science,196000,USD,196000,US,Full-Remote,US,Medium
2333,2022,Senior Level,Full-time,Machine Learning,204500,USD,204500,US,On-Site,US,Medium
2334,2022,Senior Level,Full-time,Machine Learning,142200,USD,142200,US,On-Site,US,Medium
2335,2021,Mid Level,Freelancer,Other,45555,USD,45555,AS,Half-Remote,BS,Medium
2336,2022,Senior Level,Full-time,Data Engineering,185900,USD,185900,US,On-Site,US,Medium
2337,2022,Senior Level,Full-time,Data Engineering,129300,USD,129300,US,On-Site,US,Medium
2338,2022,Senior Level,Full-time,Data Science,45000,EUR,47280,ES,On-Site,ES,Medium
2339,2022,Senior Level,Full-time,Data Science,36000,EUR,37824,ES,On-Site,ES,Medium
2340,2022,Senior Level,Full-time,Machine Learning,204500,USD,204500,US,On-Site,US,Medium
2341,2022,Senior Level,Full-time,Machine Learning,142200,USD,142200,US,On-Site,US,Medium
2342,2022,Senior Level,Full-time,Data Science,205000,USD,205000,US,Full-Remote,US,Medium
2343,2022,Senior Level,Full-time,Data Science,185000,USD,185000,US,Full-Remote,US,Medium
2344,2022,Senior Level,Full-time,Data Science,185900,USD,185900,US,On-Site,US,Medium
2345,2022,Senior Level,Full-time,Data Science,129300,USD,129300,US,On-Site,US,Medium
2346,2022,Senior Level,Full-time,Machine Learning,247500,USD,247500,US,On-Site,US,Medium
2347,2022,Senior Level,Full-time,Machine Learning,172200,USD,172200,US,On-Site,US,Medium
